date,nino1+2,nino1+2 anom,year,season,ESOI 3m mean,SAM 3m mean,TNI 3m mean,IODW anom 3m mean,IODW 3m mean,IODE anom 3m mean,IODE 3m mean,DMI anom 3m mean,DMI 3m mean,SOI 3m mean,nino3.4 anom 3m mean,nino3.4 3m mean,nino4 anom 3m mean,nino4 3m mean,nino3 anom 3m mean,nino3 3m mean,nino1+2 anom 3m mean,nino1+2 3m mean,TNI,nino3.4 anom 3m mean,nino3.4 3m mean,nino4 anom 3m mean,nino4 3m mean,nino3 anom 3m mean,nino3 3m mean,nino1+2 anom 3m mean,nino1+2 3m mean,nino3,nino3 anom,nino4,nino4 anom,nino3.4,nino3.4 anom,date,SOI,SOI 3m mean,IODE,IODW,IODE anom,IODW anom,DMI,DMI anom,SAM,ESOI,idck_AR,idck_AR-W,idck_AR-N,idck_AR-E,idck_AR-NW,AR,AR-W,AR-NW,AR-N,AR-E,SPO,SPO-W,SPO-E
1962-07-01,20.64,-1.32,1962,3,0.8333333333333335,-1.8396666666666663,0.6733333333333335,-0.29,28.27,-0.19000000000000003,29.040000000000003,-0.10000000000000007,-0.77,5.633333333333343,-0.6900000000000003,26.963333333333335,-0.7200000000000001,28.206666666666667,-0.93,25.63,-1.3933333333333333,21.77,0.55,-0.6900000000000003,26.963333333333335,-0.7200000000000001,28.206666666666667,-0.93,25.63,-1.3933333333333333,21.77,25.05,-0.76,28.13,-0.77,26.76,-0.53,196207.0,-0.4,5.633333333333343,28.63,27.49,-0.18,-0.11,-1.14,0.07,-2.879,0.6,,,,,,,,,,,,,
1962-08-01,20.24,-0.77,1962,3,0.6333333333333334,-1.753,0.4233333333333335,-0.1233333333333333,27.7,-0.09999999999999999,28.723333333333333,-0.023333333333333404,-1.0166666666666666,3.066666666666675,-0.5700000000000002,26.723333333333333,-0.7233333333333333,28.16333333333333,-0.7266666666666669,25.12,-1.1466666666666667,20.883333333333333,-0.040000000000000036,-0.5700000000000002,26.723333333333333,-0.7233333333333333,28.16333333333333,-0.7266666666666669,25.12,-1.1466666666666667,20.883333333333333,24.64,-0.47,27.98,-0.81,26.33,-0.53,196208.0,4.6,3.066666666666675,28.33,27.35,-0.05,-0.06,-0.97,-0.01,-1.431,0.5,,,,,,,,,,,,,
1962-09-01,19.99,-0.74,1962,4,0.5666666666666668,-2.021333333333333,0.1333333333333335,-0.07999999999999996,27.486666666666665,-0.21,28.24333333333333,0.12999999999999992,-0.7533333333333334,3.100000000000008,-0.6133333333333336,26.343333333333334,-0.81,28.00666666666667,-0.6733333333333335,24.599999999999998,-0.9433333333333334,20.289999999999996,-0.10999999999999999,-0.6133333333333336,26.343333333333334,-0.81,28.00666666666667,-0.6733333333333335,24.599999999999998,-0.9433333333333334,20.289999999999996,24.11,-0.79,27.91,-0.85,25.94,-0.78,196209.0,5.1,3.100000000000008,27.77,27.62,-0.4,-0.07,-0.15,0.33,-1.754,0.6,2.0,1.0,1.0,2.0,1.0,,,,,,,,
1962-10-01,19.84,-1.17,1962,4,0.7000000000000002,-1.780333333333333,0.0666666666666668,-0.1533333333333333,27.616666666666664,-0.15,28.14,-0.0033333333333334103,-0.52,6.666666666666675,-0.6866666666666669,26.08,-0.8266666666666667,27.94333333333333,-0.7000000000000002,24.296666666666667,-0.8933333333333332,20.02333333333333,0.35,-0.6866666666666669,26.08,-0.8266666666666667,27.94333333333333,-0.7000000000000002,24.296666666666667,-0.8933333333333332,20.02333333333333,24.14,-0.84,27.94,-0.82,25.97,-0.75,196210.0,10.3,6.666666666666675,28.32,27.88,0.0,-0.33,-0.44,-0.33,-2.156,1.0,,,,,,,,,,,,,
1962-11-01,20.78,-0.87,1962,4,0.6666666666666669,-1.286333333333333,0.10333333333333346,-0.21666666666666665,27.906666666666666,-0.15333333333333335,28.21666666666667,-0.06333333333333341,-0.31000000000000005,6.866666666666675,-0.8266666666666668,25.886666666666667,-0.8233333333333333,27.916666666666668,-0.916666666666667,24.076666666666668,-0.9266666666666666,20.203333333333333,0.06999999999999995,-0.8266666666666668,25.886666666666667,-0.8233333333333333,27.916666666666668,-0.916666666666667,24.076666666666668,-0.9266666666666666,20.203333333333333,23.98,-1.12,27.9,-0.8,25.75,-0.95,196211.0,5.2,6.866666666666675,28.56,28.22,-0.06,-0.25,-0.34,-0.19,0.051,0.4,,,,,,,,,,,,,
1962-12-01,21.72,-1.09,1962,1,0.6666666666666669,-0.6343333333333332,0.2366666666666668,-0.2666666666666666,28.066666666666663,-0.09666666666666668,28.459999999999997,-0.17000000000000007,-0.39333333333333337,5.366666666666675,-0.8766666666666669,25.796666666666667,-0.8066666666666666,27.86,-1.0366666666666668,24.066666666666666,-1.0433333333333334,20.78,0.29000000000000004,-0.8766666666666669,25.796666666666667,-0.8066666666666666,27.86,-1.0366666666666668,24.066666666666666,-1.0433333333333334,20.78,24.08,-1.15,27.74,-0.8,25.67,-0.93,196212.0,0.6,5.366666666666675,28.5,28.1,-0.23,-0.22,-0.4,0.01,0.202,0.6,,,,,,,,,,,,,
1963-01-01,23.72,-0.85,1963,1,0.6666666666666669,0.062000000000000145,0.11666666666666681,-0.21999999999999997,28.070000000000004,-0.26,28.47,0.039999999999999925,-0.4033333333333334,5.066666666666675,-0.8866666666666668,25.73,-0.82,27.69666666666667,-1.026666666666667,24.30333333333333,-0.9366666666666666,22.073333333333334,-0.010000000000000009,-0.8866666666666668,25.73,-0.82,27.69666666666667,-1.026666666666667,24.30333333333333,-0.9366666666666666,22.073333333333334,24.85,-0.81,27.45,-0.86,25.77,-0.78,196301.0,9.4,5.066666666666675,28.35,27.89,-0.49,-0.19,-0.47,0.3,-0.067,1.0,,,,,,,,,,,,,
1963-02-01,25.28,-0.82,1963,1,0.8333333333333335,-0.19466666666666652,0.12666666666666682,-0.2233333333333333,28.013333333333335,-0.5599999999999999,28.263333333333335,0.3366666666666666,-0.25333333333333335,4.333333333333342,-0.7466666666666669,25.886666666666667,-0.7933333333333333,27.55666666666666,-0.8566666666666669,24.906666666666666,-0.9199999999999999,23.573333333333334,0.09999999999999998,-0.7466666666666669,25.886666666666667,-0.7933333333333333,27.55666666666666,-0.8566666666666669,24.906666666666666,-0.9199999999999999,23.573333333333334,25.79,-0.61,27.48,-0.72,26.22,-0.53,196302.0,3.0,4.333333333333342,27.94,28.05,-0.96,-0.26,0.11,0.7,-0.719,0.9,,,,,,,,,,,,,
1963-03-01,25.73,-0.76,1963,2,0.6000000000000002,-0.26999999999999985,0.16666666666666682,-0.35666666666666663,28.13,-0.7766666666666667,28.203333333333333,0.41999999999999993,-0.07666666666666673,6.566666666666674,-0.4700000000000002,26.39,-0.6433333333333333,27.636666666666667,-0.5733333333333336,25.849999999999998,-0.81,24.91,0.41000000000000003,-0.4700000000000002,26.39,-0.6433333333333333,27.636666666666667,-0.5733333333333336,25.849999999999998,-0.81,24.91,26.91,-0.3,27.98,-0.35,27.18,-0.1,196303.0,7.3,6.566666666666674,28.32,28.45,-0.88,-0.62,0.13,0.26,-0.024,-0.1,,,,,,,,,,,,,
1963-04-01,24.32,-1.21,1963,2,0.36666666666666686,0.0016666666666668162,0.46000000000000013,-0.48,28.58,-0.86,28.353333333333335,0.3799999999999999,0.22333333333333324,5.466666666666675,-0.22000000000000022,27.060000000000002,-0.47,27.916666666666668,-0.3566666666666669,26.709999999999997,-0.93,25.11,0.8699999999999999,-0.22000000000000022,27.060000000000002,-0.47,27.916666666666668,-0.3566666666666669,26.709999999999997,-0.93,25.11,27.43,-0.16,28.29,-0.34,27.78,-0.03,196304.0,6.1,5.466666666666675,28.8,29.24,-0.74,-0.56,0.43,0.18,0.748,0.3,,,,,,,,,,,,,
1963-05-01,23.85,-0.57,1963,2,0.13333333333333347,0.29000000000000015,0.44666666666666677,-0.5866666666666666,28.91,-0.6366666666666666,28.810000000000002,0.04999999999999993,0.09666666666666658,5.400000000000008,-0.14333333333333356,27.53,-0.4000000000000001,28.223333333333333,-0.2466666666666669,27.103333333333335,-0.8466666666666667,24.633333333333336,0.05999999999999994,-0.14333333333333356,27.53,-0.4000000000000001,28.223333333333333,-0.2466666666666669,27.103333333333335,-0.8466666666666667,24.633333333333336,26.97,-0.28,28.4,-0.51,27.63,-0.3,196305.0,2.8,5.400000000000008,29.31,29.04,-0.29,-0.58,-0.27,-0.29,0.146,0.2,,,,,,,,,,,,,
1963-06-01,22.25,-0.87,1963,3,-0.03333333333333318,1.4640000000000002,0.38333333333333347,-0.5566666666666666,28.736666666666665,-0.4666666666666666,29.006666666666664,-0.09000000000000008,-0.27333333333333343,-0.2333333333333254,-0.14666666666666686,27.676666666666666,-0.5,28.336666666666662,-0.16000000000000023,26.99333333333333,-0.8833333333333334,23.473333333333333,0.21999999999999997,-0.14666666666666686,27.676666666666666,-0.5,28.336666666666662,-0.16000000000000023,26.99333333333333,-0.8833333333333334,23.473333333333333,26.58,-0.04,28.32,-0.65,27.62,-0.11,196306.0,-9.6,-0.2333333333333254,28.91,27.93,-0.37,-0.53,-0.98,-0.16,3.498,-0.6,,,,,,,,,,,,,
1963-07-01,21.61,-0.34,1963,3,-0.3333333333333332,1.8060000000000003,0.11333333333333345,-0.40333333333333327,28.156666666666666,-0.4466666666666666,28.78333333333333,0.043333333333333245,-0.6266666666666668,-2.5999999999999917,0.02666666666666645,27.676666666666666,-0.48,28.44666666666667,0.03999999999999979,26.596666666666664,-0.5933333333333334,22.570000000000004,0.06,0.02666666666666645,27.676666666666666,-0.48,28.44666666666667,0.03999999999999979,26.596666666666664,-0.5933333333333334,22.570000000000004,26.24,0.44,28.62,-0.28,27.78,0.49,196307.0,-1.0,-2.5999999999999917,28.13,27.5,-0.68,-0.1,-0.63,0.58,1.774,-0.6,,,,,,,,,,,,,
1963-08-01,21.16,0.15,1963,3,-0.5999999999999998,1.4193333333333336,0.043333333333333474,-0.27666666666666667,27.546666666666667,-0.6933333333333334,28.13,0.4166666666666665,-0.5833333333333334,-4.333333333333325,0.3333333333333331,27.626666666666665,-0.31,28.576666666666664,0.3233333333333331,26.166666666666668,-0.35333333333333344,21.673333333333332,-0.15,0.3333333333333331,27.626666666666665,-0.31,28.576666666666664,0.3233333333333331,26.166666666666668,-0.35333333333333344,21.673333333333332,25.68,0.57,28.79,0.0,27.48,0.62,196308.0,-2.4,-4.333333333333325,27.35,27.21,-1.03,-0.2,-0.14,0.83,-1.014,-0.6,,,,,,,,,,,,,
1963-09-01,20.78,0.05,1963,4,-0.6333333333333332,0.1976666666666668,0.033333333333333486,-0.24666666666666662,27.320000000000004,-0.8500000000000001,27.603333333333335,0.6033333333333332,-0.28666666666666674,-2.8666666666666583,0.5966666666666666,27.55333333333333,-0.013333333333333345,28.80333333333333,0.4899999999999998,25.76,-0.046666666666666745,21.183333333333334,0.19,0.5966666666666666,27.55333333333333,-0.013333333333333345,28.80333333333333,0.4899999999999998,25.76,-0.046666666666666745,21.183333333333334,25.36,0.46,29.0,0.24,27.4,0.68,196309.0,-5.2,-2.8666666666666583,27.33,27.25,-0.84,-0.44,-0.09,0.4,-0.167,-0.7,10.0,4.0,5.0,4.0,5.0,,,,,,,,
1963-10-01,20.96,-0.05,1963,4,-0.7333333333333331,-0.31599999999999984,0.10666666666666684,-0.27333333333333326,27.49666666666667,-0.9266666666666667,27.363333333333333,0.6533333333333332,0.12999999999999992,-6.833333333333325,0.6466666666666664,27.41333333333333,0.15666666666666665,28.926666666666666,0.4866666666666664,25.483333333333334,0.049999999999999926,20.966666666666665,0.28,0.6466666666666664,27.41333333333333,0.15666666666666665,28.926666666666666,0.4866666666666664,25.483333333333334,0.049999999999999926,20.966666666666665,25.41,0.43,28.99,0.23,27.36,0.64,196310.0,-12.9,-6.833333333333325,27.41,28.03,-0.91,-0.18,0.62,0.73,0.233,-0.9,,,,,,,,,,,,,
1963-11-01,21.44,-0.22,1963,4,-0.6333333333333332,-0.07499999999999984,0.2333333333333335,-0.18333333333333326,27.939999999999998,-0.7866666666666666,27.583333333333332,0.6033333333333334,0.3533333333333333,-9.133333333333326,0.6966666666666664,27.409999999999997,0.16,28.896666666666665,0.48333333333333317,25.476666666666663,-0.0733333333333334,21.060000000000002,0.23,0.6966666666666664,27.409999999999997,0.16,28.896666666666665,0.48333333333333317,25.476666666666663,-0.0733333333333334,21.060000000000002,25.66,0.56,28.7,0.01,27.47,0.77,196311.0,-9.3,-9.133333333333326,28.01,28.54,-0.61,0.07,0.53,0.68,-0.291,-0.3,,,,,,,,,,,,,
1963-12-01,22.52,-0.29,1963,1,-0.7333333333333333,-0.016666666666666507,0.26666666666666683,-0.11333333333333329,28.22,-0.62,27.936666666666667,0.5066666666666666,0.27999999999999997,-11.266666666666659,0.8099999999999997,27.483333333333334,0.08,28.74333333333333,0.5833333333333331,25.683333333333334,-0.18666666666666676,21.64,0.29,0.8099999999999997,27.483333333333334,0.08,28.74333333333333,0.5833333333333331,25.683333333333334,-0.18666666666666676,21.64,25.98,0.76,28.54,0.0,27.62,1.02,196312.0,-11.6,-11.266666666666659,28.39,28.09,-0.34,-0.23,-0.31,0.11,0.008,-1.0,,,,,,,,,,,,,
1964-01-01,23.92,-0.65,1964,1,-0.6,0.20066666666666685,0.42000000000000015,-0.06999999999999997,28.22,-0.27,28.459999999999997,0.19999999999999996,-0.2433333333333334,-8.299999999999992,0.8599999999999998,27.47666666666667,0.03333333333333333,28.55,0.5599999999999997,25.886666666666667,-0.3866666666666667,22.626666666666665,0.74,0.8599999999999998,27.47666666666667,0.03333333333333333,28.55,0.5599999999999997,25.886666666666667,-0.3866666666666667,22.626666666666665,26.02,0.36,28.41,0.09,27.34,0.79,196401.0,-4.0,-8.299999999999992,28.98,28.03,0.14,-0.05,-0.95,-0.19,0.885,-0.5,,,,,,,,,,,,,
1964-02-01,24.81,-1.29,1964,1,-0.49999999999999994,0.22766666666666682,0.7233333333333336,-0.15666666666666665,28.080000000000002,0.06333333333333334,28.886666666666667,-0.22000000000000008,-0.8133333333333335,-5.299999999999992,0.7299999999999999,27.363333333333333,-0.02,28.333333333333332,0.3399999999999998,26.103333333333335,-0.7433333333333335,23.75,1.1400000000000001,0.7299999999999999,27.363333333333333,-0.02,28.333333333333332,0.3399999999999998,26.103333333333335,-0.7433333333333335,23.75,26.31,-0.1,28.05,-0.15,27.13,0.38,196402.0,-0.3,-5.299999999999992,29.29,28.12,0.39,-0.19,-1.18,-0.58,-0.21,0.0,,,,,,,,,,,,,
1964-03-01,25.08,-1.4,1964,2,-0.09999999999999992,0.4076666666666669,0.8800000000000002,-0.15999999999999995,28.326666666666668,0.12666666666666668,29.106666666666666,-0.28666666666666674,-0.7866666666666667,1.366666666666675,0.3033333333333331,27.16333333333333,-0.23333333333333336,28.046666666666667,-0.07333333333333351,26.349999999999998,-1.1133333333333333,24.603333333333335,0.7599999999999999,0.3033333333333331,27.16333333333333,-0.23333333333333336,28.046666666666667,-0.07333333333333351,26.349999999999998,-1.1133333333333333,24.603333333333335,26.72,-0.48,27.68,-0.64,27.02,-0.26,196403.0,8.4,1.366666666666675,29.05,28.83,-0.15,-0.24,-0.23,-0.09,0.548,0.2,,,,,,,,,,,,,
1964-04-01,24.18,-1.35,1964,2,0.46666666666666673,0.5030000000000002,0.8800000000000002,-0.24666666666666667,28.813333333333333,0.043333333333333335,29.256666666666664,-0.2900000000000001,-0.45,7.200000000000007,-0.2500000000000002,27.03333333333333,-0.4666666666666666,27.916666666666668,-0.6566666666666668,26.406666666666666,-1.3466666666666667,24.689999999999998,0.7400000000000001,-0.2500000000000002,27.03333333333333,-0.4666666666666666,27.916666666666668,-0.6566666666666668,26.406666666666666,-1.3466666666666667,24.689999999999998,26.19,-1.39,28.02,-0.61,26.95,-0.87,196404.0,13.5,7.200000000000007,29.43,29.49,-0.11,-0.31,0.06,-0.2,1.171,1.2,,,,,,,,,,,,,
1964-05-01,21.74,-2.67,1964,2,0.8666666666666667,0.5580000000000002,1.1533333333333335,-0.44,29.05666666666666,-0.2233333333333333,29.223333333333333,-0.21666666666666679,-0.17000000000000007,8.233333333333341,-0.7500000000000003,26.930000000000003,-0.6533333333333333,27.97,-1.2333333333333334,26.11,-1.8066666666666666,23.666666666666668,1.96,-0.7500000000000003,26.930000000000003,-0.6533333333333333,27.97,-1.2333333333333334,26.11,-1.8066666666666666,23.666666666666668,25.42,-1.83,28.21,-0.71,26.82,-1.12,196405.0,2.8,8.233333333333341,29.19,28.85,-0.41,-0.77,-0.34,-0.36,-0.045,1.2,,,,,,,,,,,,,
1964-06-01,21.24,-1.88,1964,3,1.1333333333333333,0.35066666666666685,1.1833333333333336,-0.54,28.75333333333333,-0.31666666666666665,29.156666666666666,-0.22333333333333347,-0.4033333333333335,7.900000000000009,-1.0433333333333337,26.786666666666665,-0.7833333333333333,28.05666666666667,-1.6133333333333335,25.53333333333333,-1.9666666666666666,22.386666666666667,0.8499999999999999,-1.0433333333333337,26.786666666666665,-0.7833333333333333,28.05666666666667,-1.6133333333333335,25.53333333333333,-1.9666666666666666,22.386666666666667,24.99,-1.62,27.94,-1.03,26.59,-1.14,196406.0,7.4,7.900000000000009,28.85,27.92,-0.43,-0.54,-0.93,-0.11,-0.074,1.0,,,,,,,,,,,,,
1964-07-01,20.19,-1.77,1964,3,0.9333333333333335,-0.6306666666666665,1.1566666666666667,-0.7133333333333334,27.846666666666668,-0.4633333333333334,28.766666666666666,-0.2500000000000001,-0.9166666666666669,5.666666666666675,-1.0733333333333335,26.58,-0.9500000000000002,27.98,-1.5200000000000002,25.033333333333335,-2.106666666666667,21.05666666666667,0.6599999999999999,-1.0733333333333335,26.58,-0.9500000000000002,27.98,-1.5200000000000002,25.033333333333335,-2.106666666666667,21.05666666666667,24.69,-1.11,27.79,-1.11,26.33,-0.96,196407.0,6.8,5.666666666666675,28.26,26.77,-0.55,-0.83,-1.48,-0.28,-1.773,0.6,,,,,,,,,,,,,
1964-08-01,19.34,-1.67,1964,3,0.9,-0.8039999999999998,0.6033333333333334,-0.7466666666666667,27.076666666666668,-0.4000000000000001,28.423333333333336,-0.34666666666666685,-1.34,9.500000000000009,-1.12,26.173333333333336,-1.1700000000000002,27.713333333333335,-1.4333333333333336,24.41,-1.7733333333333334,20.256666666666664,0.2999999999999998,-1.12,26.173333333333336,-1.1700000000000002,27.713333333333335,-1.4333333333333336,24.41,-1.7733333333333334,20.256666666666664,23.55,-1.57,27.41,-1.37,25.6,-1.26,196408.0,14.3,9.500000000000009,28.16,26.54,-0.22,-0.87,-1.61,-0.65,-0.565,1.1,,,,,,,,,,,,,
1964-09-01,19.5,-1.23,1964,4,0.9666666666666668,-0.9779999999999998,0.16000000000000006,-0.8733333333333334,26.69333333333333,-0.32666666666666666,28.126666666666665,-0.5466666666666667,-1.4266666666666667,11.733333333333341,-1.2066666666666668,25.75,-1.3966666666666667,27.416666666666668,-1.2800000000000002,23.993333333333336,-1.5566666666666666,19.676666666666666,-0.48,-1.2066666666666668,25.75,-1.3966666666666667,27.416666666666668,-1.2800000000000002,23.993333333333336,-1.5566666666666666,19.676666666666666,23.74,-1.16,27.05,-1.71,25.32,-1.4,196409.0,14.1,11.733333333333341,27.96,26.77,-0.21,-0.92,-1.19,-0.71,-0.596,1.2,10.0,6.0,5.0,3.0,6.0,,,,,,,,
1964-10-01,19.58,-1.44,1964,4,1.1333333333333335,-0.1506666666666665,-0.11999999999999995,-0.91,26.86,-0.25,28.040000000000003,-0.6600000000000001,-1.1766666666666667,13.733333333333341,-1.336666666666667,25.430000000000003,-1.5666666666666667,27.2,-1.3166666666666667,23.683333333333337,-1.4466666666666665,19.473333333333333,-0.18000000000000016,-1.336666666666667,25.430000000000003,-1.5666666666666667,27.2,-1.3166666666666667,23.683333333333337,-1.4466666666666665,19.473333333333333,23.76,-1.22,27.14,-1.62,25.37,-1.35,196410.0,12.8,13.733333333333341,28.0,27.27,-0.32,-0.94,-0.73,-0.62,0.709,1.1,,,,,,,,,,,,,
1964-11-01,20.69,-0.97,1964,4,0.9666666666666668,0.4370000000000001,-0.47666666666666657,-0.9700000000000001,27.153333333333332,-0.5033333333333333,27.866666666666664,-0.4666666666666668,-0.7133333333333335,9.833333333333341,-1.3966666666666672,25.316666666666666,-1.6900000000000002,27.046666666666667,-1.1866666666666668,23.80666666666667,-1.2133333333333332,19.923333333333332,-0.77,-1.3966666666666672,25.316666666666666,-1.6900000000000002,27.046666666666667,-1.1866666666666668,23.80666666666667,-1.2133333333333332,19.923333333333332,23.92,-1.18,26.95,-1.74,25.26,-1.44,196411.0,2.6,9.833333333333341,27.64,27.42,-0.98,-1.05,-0.22,-0.07,1.198,0.6,,,,,,,,,,,,,
1964-12-01,21.48,-1.33,1964,1,0.6333333333333334,1.2163333333333335,-0.40666666666666657,-0.8933333333333332,27.439999999999998,-0.6266666666666666,27.929999999999996,-0.2666666666666668,-0.49000000000000016,4.133333333333342,-1.3866666666666667,25.286666666666665,-1.6533333333333333,27.01,-1.3,23.803333333333338,-1.2466666666666668,20.583333333333332,-0.27,-1.3866666666666667,25.286666666666665,-1.6533333333333333,27.01,-1.3,23.803333333333338,-1.2466666666666668,20.583333333333332,23.73,-1.5,26.94,-1.6,25.23,-1.37,196412.0,-3.0,4.133333333333342,28.15,27.63,-0.58,-0.69,-0.52,-0.11,1.742,0.2,,,,,,,,,,,,,
1965-01-01,23.87,-0.69,1965,1,0.20000000000000007,1.265666666666667,-0.4799999999999999,-0.8266666666666667,27.463333333333335,-0.8366666666666666,27.893333333333334,0.009999999999999879,-0.43000000000000016,-1.4666666666666586,-1.2333333333333336,25.383333333333336,-1.4766666666666666,27.040000000000003,-1.2133333333333336,24.116666666666664,-0.9966666666666667,22.013333333333332,-0.40000000000000013,-1.2333333333333336,25.383333333333336,-1.4766666666666666,27.040000000000003,-1.2133333333333336,24.116666666666664,-0.9966666666666667,22.013333333333332,24.7,-0.96,27.23,-1.09,25.66,-0.89,196501.0,-4.0,-1.4666666666666586,27.89,27.34,-0.95,-0.74,-0.55,0.21,0.857,-0.2,,,,,,,,,,,,,
1965-02-01,25.78,-0.32,1965,1,-0.033333333333333263,1.1720000000000002,-0.3699999999999999,-0.7066666666666666,27.53,-0.71,28.113333333333333,0.003333333333333216,-0.5833333333333335,-1.7999999999999916,-0.9400000000000003,25.69333333333333,-1.1500000000000001,27.203333333333333,-1.0000000000000002,24.763333333333332,-0.7800000000000001,23.709999999999997,-0.44,-0.9400000000000003,25.69333333333333,-1.1500000000000001,27.203333333333333,-1.0000000000000002,24.763333333333332,-0.7800000000000001,23.709999999999997,25.86,-0.54,27.44,-0.76,26.19,-0.56,196502.0,1.6,-1.7999999999999916,28.3,27.62,-0.6,-0.69,-0.68,-0.09,0.917,-0.1,,,,,,,,,,,,,
